Date;Index;PortfolioSide;Strategy;PortfolioReturn
2016-07-19;SP100;TopMinusBottom;BuyHold_Equal;-0.005715459742889085
2016-07-20;SP100;TopMinusBottom;BuyHold_Equal;0.0069460390741618565
2016-07-21;SP100;TopMinusBottom;BuyHold_Equal;0.0004946538352769468
2016-07-22;SP100;TopMinusBottom;BuyHold_Equal;-0.0013035639869904614
2016-07-25;SP100;TopMinusBottom;BuyHold_Equal;0.004545205514962867
2016-07-26;SP100;TopMinusBottom;BuyHold_Equal;0.010287754852957543
2016-07-27;SP100;TopMinusBottom;BuyHold_Equal;-0.00741790026579093
2016-07-28;SP100;TopMinusBottom;BuyHold_Equal;-0.004917175971994627
2016-07-29;SP100;TopMinusBottom;BuyHold_Equal;0.0008554563900584658
2016-08-01;SP100;TopMinusBottom;BuyHold_Equal;0.0020218154417046717
2016-08-02;SP100;TopMinusBottom;BuyHold_Equal;0.00920698496827225
2016-08-03;SP100;TopMinusBottom;BuyHold_Equal;-0.0055078884234785455
2016-08-04;SP100;TopMinusBottom;BuyHold_Equal;0.0018479163287866214
2016-08-05;SP100;TopMinusBottom;BuyHold_Equal;-0.0006769751482352364
2016-08-08;SP100;TopMinusBottom;BuyHold_Equal;-0.001756069810929715
2016-08-09;SP100;TopMinusBottom;BuyHold_Equal;0.0001963263874828793
2016-08-10;SP100;TopMinusBottom;BuyHold_Equal;0.0022756902239321787
2016-08-11;SP100;TopMinusBottom;BuyHold_Equal;0.0002666662517198711
2016-08-12;SP100;TopMinusBottom;BuyHold_Equal;-0.0017967044396184169
2016-08-15;SP100;TopMinusBottom;BuyHold_Equal;-0.003074654728034688
2016-08-16;SP100;TopMinusBottom;BuyHold_Equal;-0.0009749336726084111
2016-08-17;SP100;TopMinusBottom;BuyHold_Equal;-0.004995289034267127
2016-08-18;SP100;TopMinusBottom;BuyHold_Equal;-0.0018821586354254931
2016-08-19;SP100;TopMinusBottom;BuyHold_Equal;0.00577052318442317
2016-08-22;SP100;TopMinusBottom;BuyHold_Equal;0.00021126535922130567
2016-08-23;SP100;TopMinusBottom;BuyHold_Equal;0.0007130731148579513
2016-08-24;SP100;TopMinusBottom;BuyHold_Equal;0.0011636801929904342
2016-08-25;SP100;TopMinusBottom;BuyHold_Equal;-0.0014294654497055595
2016-08-26;SP100;TopMinusBottom;BuyHold_Equal;0.0017591237171460787
2016-08-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0035893990865554642
2016-08-30;SP100;TopMinusBottom;BuyHold_Equal;-0.002213856509478025
2016-08-31;SP100;TopMinusBottom;BuyHold_Equal;0.006851186098861854
2016-09-01;SP100;TopMinusBottom;BuyHold_Equal;-0.00218419916947819
2016-09-02;SP100;TopMinusBottom;BuyHold_Equal;-0.004166570888881769
2016-09-06;SP100;TopMinusBottom;BuyHold_Equal;-0.004603699975675309
2016-09-07;SP100;TopMinusBottom;BuyHold_Equal;-0.007940118397137451
2016-09-08;SP100;TopMinusBottom;BuyHold_Equal;-0.00770914175965046
2016-09-09;SP100;TopMinusBottom;BuyHold_Equal;-0.004213095071847323
2016-09-12;SP100;TopMinusBottom;BuyHold_Equal;-0.0014257272666587002
2016-09-13;SP100;TopMinusBottom;BuyHold_Equal;0.006774111794637019
2016-09-14;SP100;TopMinusBottom;BuyHold_Equal;-0.001913131150284066
2016-09-15;SP100;TopMinusBottom;BuyHold_Equal;0.002191077518052564
2016-09-16;SP100;TopMinusBottom;BuyHold_Equal;-0.0003191541450167628
2016-09-19;SP100;TopMinusBottom;BuyHold_Equal;-0.0036274426085869255
2016-09-20;SP100;TopMinusBottom;BuyHold_Equal;0.0035026579853906503
2016-09-21;SP100;TopMinusBottom;BuyHold_Equal;-0.005896999253415743
2016-09-22;SP100;TopMinusBottom;BuyHold_Equal;-0.001678678296954352
2016-09-23;SP100;TopMinusBottom;BuyHold_Equal;0.0018391116923528556
2016-09-26;SP100;TopMinusBottom;BuyHold_Equal;-0.0030747865747255167
2016-09-27;SP100;TopMinusBottom;BuyHold_Equal;0.00424404765948619
2016-09-28;SP100;TopMinusBottom;BuyHold_Equal;-0.0067319859408370205
2016-09-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0014355135155118097
2016-09-30;SP100;TopMinusBottom;BuyHold_Equal;0.0014378243163922074
2016-10-03;SP100;TopMinusBottom;BuyHold_Equal;-0.0004189026038533446
2016-10-04;SP100;TopMinusBottom;BuyHold_Equal;-0.0018385194939269473
2016-10-05;SP100;TopMinusBottom;BuyHold_Equal;0.002062716452507479
2016-10-06;SP100;TopMinusBottom;BuyHold_Equal;0.003844771839701345
2016-10-07;SP100;TopMinusBottom;BuyHold_Equal;0.005267448863282002
2016-10-10;SP100;TopMinusBottom;BuyHold_Equal;-0.005841413067601973
2016-10-11;SP100;TopMinusBottom;BuyHold_Equal;0.003528358633841551
2016-10-12;SP100;TopMinusBottom;BuyHold_Equal;-6.922944621524539e-05
2016-10-13;SP100;TopMinusBottom;BuyHold_Equal;0.005020289190476742
2016-10-14;SP100;TopMinusBottom;BuyHold_Equal;0.003483982243026343
2016-10-17;SP100;TopMinusBottom;BuyHold_Equal;-0.0012219246409276346
2016-10-18;SP100;TopMinusBottom;BuyHold_Equal;-0.01019071159237173
2016-10-19;SP100;TopMinusBottom;BuyHold_Equal;-0.014727943701115295
2016-10-20;SP100;TopMinusBottom;BuyHold_Equal;0.004352980652536522
2016-10-21;SP100;TopMinusBottom;BuyHold_Equal;0.006903553836501741
2016-10-24;SP100;TopMinusBottom;BuyHold_Equal;0.007354674030126264
2016-10-25;SP100;TopMinusBottom;BuyHold_Equal;0.0014090996158197134
2016-10-26;SP100;TopMinusBottom;BuyHold_Equal;0.006681060424548201
2016-10-27;SP100;TopMinusBottom;BuyHold_Equal;0.0029581110280397704
2016-10-28;SP100;TopMinusBottom;BuyHold_Equal;-0.0018794471410182305
2016-10-31;SP100;TopMinusBottom;BuyHold_Equal;0.0009948056408916662
2016-11-01;SP100;TopMinusBottom;BuyHold_Equal;-0.0024266819353166453
2016-11-02;SP100;TopMinusBottom;BuyHold_Equal;0.008498413567768105
2016-11-03;SP100;TopMinusBottom;BuyHold_Equal;0.012035980976679763
2016-11-04;SP100;TopMinusBottom;BuyHold_Equal;-0.0024756936160550353
2016-11-07;SP100;TopMinusBottom;BuyHold_Equal;-0.000480065519380235
2016-11-08;SP100;TopMinusBottom;BuyHold_Equal;-0.012732261435078036
2016-11-09;SP100;TopMinusBottom;BuyHold_Equal;-0.013192104142730953
2016-11-10;SP100;TopMinusBottom;BuyHold_Equal;-0.017777751697665323
2016-11-11;SP100;TopMinusBottom;BuyHold_Equal;-0.0028006748021489965
2016-11-14;SP100;TopMinusBottom;BuyHold_Equal;-0.010134213725546778
2016-11-15;SP100;TopMinusBottom;BuyHold_Equal;0.0031797017843317333
2016-11-16;SP100;TopMinusBottom;BuyHold_Equal;0.00686599469142282
2016-11-17;SP100;TopMinusBottom;BuyHold_Equal;0.0074042590121622155
2016-11-18;SP100;TopMinusBottom;BuyHold_Equal;0.0016123982054190794
2016-11-21;SP100;TopMinusBottom;BuyHold_Equal;-0.006452271013653652
2016-11-22;SP100;TopMinusBottom;BuyHold_Equal;0.0011131113077427124
2016-11-23;SP100;TopMinusBottom;BuyHold_Equal;-0.002821271029006494
2016-11-25;SP100;TopMinusBottom;BuyHold_Equal;0.0038144044781328835
2016-11-28;SP100;TopMinusBottom;BuyHold_Equal;0.00778314865182866
2016-11-29;SP100;TopMinusBottom;BuyHold_Equal;-0.014737752701787118
2016-11-30;SP100;TopMinusBottom;BuyHold_Equal;-0.011832128301661457
2016-12-01;SP100;TopMinusBottom;BuyHold_Equal;-0.008196451734070099
2016-12-02;SP100;TopMinusBottom;BuyHold_Equal;0.002635976479400048
2016-12-05;SP100;TopMinusBottom;BuyHold_Equal;-0.004394856202681381
2016-12-06;SP100;TopMinusBottom;BuyHold_Equal;0.0067515190010311345
2016-12-07;SP100;TopMinusBottom;BuyHold_Equal;0.0008207905508664289
2016-12-08;SP100;TopMinusBottom;BuyHold_Equal;0.0006176859019648147
2016-12-09;SP100;TopMinusBottom;BuyHold_Equal;0.007286187007208495
2016-12-12;SP100;TopMinusBottom;BuyHold_Equal;0.008061779767684142
2016-12-13;SP100;TopMinusBottom;BuyHold_Equal;-0.00018042700725953188
2016-12-14;SP100;TopMinusBottom;BuyHold_Equal;0.00038212317252875674
2016-12-15;SP100;TopMinusBottom;BuyHold_Equal;-0.0012767705398285245
2016-12-16;SP100;TopMinusBottom;BuyHold_Equal;0.000781426866443649
2016-12-19;SP100;TopMinusBottom;BuyHold_Equal;0.007382464686671762
2016-12-20;SP100;TopMinusBottom;BuyHold_Equal;-0.003753577259908857
2016-12-21;SP100;TopMinusBottom;BuyHold_Equal;0.00371378413308751
2016-12-22;SP100;TopMinusBottom;BuyHold_Equal;0.0023435130407932626
2016-12-23;SP100;TopMinusBottom;BuyHold_Equal;-8.957221331304112e-05
2016-12-27;SP100;TopMinusBottom;BuyHold_Equal;0.00046213163500767487
2016-12-28;SP100;TopMinusBottom;BuyHold_Equal;0.003307037031414806
2016-12-29;SP100;TopMinusBottom;BuyHold_Equal;0.003304400269837456
2016-12-30;SP100;TopMinusBottom;BuyHold_Equal;-0.0015961097675899856
2017-01-03;SP100;TopMinusBottom;BuyHold_Equal;-0.008870875192105656
2017-01-04;SP100;TopMinusBottom;BuyHold_Equal;-0.003963362426599469
2017-01-05;SP100;TopMinusBottom;BuyHold_Equal;-0.0007204240121479262
2017-01-06;SP100;TopMinusBottom;BuyHold_Equal;-0.0006827155814576403
2017-01-09;SP100;TopMinusBottom;BuyHold_Equal;0.003195290044008537
2017-01-10;SP100;TopMinusBottom;BuyHold_Equal;0.0019630207436557
2017-01-11;SP100;TopMinusBottom;BuyHold_Equal;-0.0025207765605245493
2017-01-12;SP100;TopMinusBottom;BuyHold_Equal;-0.0027969320400323184
2017-01-13;SP100;TopMinusBottom;BuyHold_Equal;-0.004182823153569866
2017-01-17;SP100;TopMinusBottom;BuyHold_Equal;0.007176018387229103
2017-01-18;SP100;TopMinusBottom;BuyHold_Equal;0.002677135538217779
2017-01-19;SP100;TopMinusBottom;BuyHold_Equal;-0.004104338440723403
2017-01-20;SP100;TopMinusBottom;BuyHold_Equal;-0.0007293536756584197
2017-01-23;SP100;TopMinusBottom;BuyHold_Equal;0.002545135320485171
2017-01-24;SP100;TopMinusBottom;BuyHold_Equal;-0.0016206758109351908
2017-01-25;SP100;TopMinusBottom;BuyHold_Equal;-0.0011641100991869116
2017-01-26;SP100;TopMinusBottom;BuyHold_Equal;-0.007640918301120272
2017-01-27;SP100;TopMinusBottom;BuyHold_Equal;-0.0036026466804360384
2017-01-30;SP100;TopMinusBottom;BuyHold_Equal;0.006628112998167664
2017-01-31;SP100;TopMinusBottom;BuyHold_Equal;-0.0049772382229282715
2017-02-01;SP100;TopMinusBottom;BuyHold_Equal;-0.003376384845862067
2017-02-02;SP100;TopMinusBottom;BuyHold_Equal;0.002125466378699883
2017-02-03;SP100;TopMinusBottom;BuyHold_Equal;-0.005049634046346367
2017-02-06;SP100;TopMinusBottom;BuyHold_Equal;0.005877303082555794
2017-02-07;SP100;TopMinusBottom;BuyHold_Equal;0.0007213859040900339
2017-02-08;SP100;TopMinusBottom;BuyHold_Equal;-0.0016568499006767113
2017-02-09;SP100;TopMinusBottom;BuyHold_Equal;0.00020746855028650098
2017-02-10;SP100;TopMinusBottom;BuyHold_Equal;-0.001279159794517076
2017-02-13;SP100;TopMinusBottom;BuyHold_Equal;-0.0007338751453437068
2017-02-14;SP100;TopMinusBottom;BuyHold_Equal;0.0017410415065130108
2017-02-15;SP100;TopMinusBottom;BuyHold_Equal;0.003132691801333117
2017-02-16;SP100;TopMinusBottom;BuyHold_Equal;0.00592599360623151
2017-02-17;SP100;TopMinusBottom;BuyHold_Equal;0.009245818147052087
2017-02-21;SP100;TopMinusBottom;BuyHold_Equal;-0.0038273906487799837
2017-02-22;SP100;TopMinusBottom;BuyHold_Equal;-0.0003928704147558126
2017-02-23;SP100;TopMinusBottom;BuyHold_Equal;0.010229266680850722
2017-02-24;SP100;TopMinusBottom;BuyHold_Equal;0.0011691760253915592
2017-02-27;SP100;TopMinusBottom;BuyHold_Equal;-0.0044801576787222505
2017-02-28;SP100;TopMinusBottom;BuyHold_Equal;0.002734962805048974
2017-03-01;SP100;TopMinusBottom;BuyHold_Equal;-0.002254111147286351
2017-03-02;SP100;TopMinusBottom;BuyHold_Equal;0.0037215310488518507
2017-03-03;SP100;TopMinusBottom;BuyHold_Equal;0.00044725706042787197
2017-03-06;SP100;TopMinusBottom;BuyHold_Equal;-0.0043004488381438305
2017-03-07;SP100;TopMinusBottom;BuyHold_Equal;0.005236642936646916
2017-03-08;SP100;TopMinusBottom;BuyHold_Equal;0.006396043319335929
2017-03-09;SP100;TopMinusBottom;BuyHold_Equal;0.002454955414487187
2017-03-10;SP100;TopMinusBottom;BuyHold_Equal;0.00016155546658133332
2017-03-13;SP100;TopMinusBottom;BuyHold_Equal;-0.003273279624628063
2017-03-14;SP100;TopMinusBottom;BuyHold_Equal;0.0024399180280780678
2017-03-15;SP100;TopMinusBottom;BuyHold_Equal;-0.004562482689554368
2017-03-16;SP100;TopMinusBottom;BuyHold_Equal;-0.0009853257035980592
2017-03-17;SP100;TopMinusBottom;BuyHold_Equal;0.004487447197124866
2017-03-20;SP100;TopMinusBottom;BuyHold_Equal;0.004236291741596789
2017-03-21;SP100;TopMinusBottom;BuyHold_Equal;0.003914936441601851
2017-03-22;SP100;TopMinusBottom;BuyHold_Equal;0.0020032537158719745
2017-03-23;SP100;TopMinusBottom;BuyHold_Equal;-0.003138979830342016
2017-03-24;SP100;TopMinusBottom;BuyHold_Equal;0.0007919057341478609
2017-03-27;SP100;TopMinusBottom;BuyHold_Equal;0.006392376315163496
2017-03-28;SP100;TopMinusBottom;BuyHold_Equal;-0.007122244812981952
2017-03-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0035252575539909247
2017-03-30;SP100;TopMinusBottom;BuyHold_Equal;0.0011507763448620283
2017-03-31;SP100;TopMinusBottom;BuyHold_Equal;0.0005681029196954565
2017-04-03;SP100;TopMinusBottom;BuyHold_Equal;-0.0037207187892554596
2017-04-04;SP100;TopMinusBottom;BuyHold_Equal;0.003333390306714264
2017-04-05;SP100;TopMinusBottom;BuyHold_Equal;0.0005467027401141872
2017-04-06;SP100;TopMinusBottom;BuyHold_Equal;-0.005689923754817869
2017-04-07;SP100;TopMinusBottom;BuyHold_Equal;0.0019742352628261436
2017-04-10;SP100;TopMinusBottom;BuyHold_Equal;-0.002915934831100143
2017-04-11;SP100;TopMinusBottom;BuyHold_Equal;0.0007620120804567177
2017-04-12;SP100;TopMinusBottom;BuyHold_Equal;0.0033098821392411244
2017-04-13;SP100;TopMinusBottom;BuyHold_Equal;-0.0011943358519707669
2017-04-17;SP100;TopMinusBottom;BuyHold_Equal;-0.0013859383401411806
2017-04-18;SP100;TopMinusBottom;BuyHold_Equal;-0.00026089633663832794
2017-04-19;SP100;TopMinusBottom;BuyHold_Equal;-0.0005453143803092041
2017-04-20;SP100;TopMinusBottom;BuyHold_Equal;-0.0023147663832352406
2017-04-21;SP100;TopMinusBottom;BuyHold_Equal;0.002989512601645242
2017-04-24;SP100;TopMinusBottom;BuyHold_Equal;0.006844811584833104
2017-04-25;SP100;TopMinusBottom;BuyHold_Equal;-0.005097827455129559
2017-04-26;SP100;TopMinusBottom;BuyHold_Equal;0.002707697111010951
2017-04-27;SP100;TopMinusBottom;BuyHold_Equal;0.001356477854696452
2017-04-28;SP100;TopMinusBottom;BuyHold_Equal;-0.0057275261328194604
2017-05-01;SP100;TopMinusBottom;BuyHold_Equal;-0.004060556329107923
2017-05-02;SP100;TopMinusBottom;BuyHold_Equal;0.0002505078561597574
2017-05-03;SP100;TopMinusBottom;BuyHold_Equal;0.010327718689532618
2017-05-04;SP100;TopMinusBottom;BuyHold_Equal;0.0056829113839482305
2017-05-05;SP100;TopMinusBottom;BuyHold_Equal;-0.0032008503545945485
2017-05-08;SP100;TopMinusBottom;BuyHold_Equal;-0.004044475134643585
2017-05-09;SP100;TopMinusBottom;BuyHold_Equal;0.0016781047995206779
2017-05-10;SP100;TopMinusBottom;BuyHold_Equal;-0.002717198060718823
2017-05-11;SP100;TopMinusBottom;BuyHold_Equal;0.0017367029962270836
2017-05-12;SP100;TopMinusBottom;BuyHold_Equal;0.001345600665590956
2017-05-15;SP100;TopMinusBottom;BuyHold_Equal;0.006182311464719043
2017-05-16;SP100;TopMinusBottom;BuyHold_Equal;0.009101240792349346
2017-05-17;SP100;TopMinusBottom;BuyHold_Equal;-0.0028500743100010432
2017-05-18;SP100;TopMinusBottom;BuyHold_Equal;-0.004581728515578566
2017-05-19;SP100;TopMinusBottom;BuyHold_Equal;-0.005999201092005898
2017-05-22;SP100;TopMinusBottom;BuyHold_Equal;0.0013176572445823846
2017-05-23;SP100;TopMinusBottom;BuyHold_Equal;-0.0011724393514656525
2017-05-24;SP100;TopMinusBottom;BuyHold_Equal;-0.002999917002541765
2017-05-25;SP100;TopMinusBottom;BuyHold_Equal;0.008021952986117223
2017-05-26;SP100;TopMinusBottom;BuyHold_Equal;0.0017767363458586075
2017-05-30;SP100;TopMinusBottom;BuyHold_Equal;0.0069558354546617645
2017-05-31;SP100;TopMinusBottom;BuyHold_Equal;0.0034173286284847667
2017-06-01;SP100;TopMinusBottom;BuyHold_Equal;-0.002431621425849585
2017-06-02;SP100;TopMinusBottom;BuyHold_Equal;0.0031089560813444706
2017-06-05;SP100;TopMinusBottom;BuyHold_Equal;0.0023811735439562137
2017-06-06;SP100;TopMinusBottom;BuyHold_Equal;-4.992057154527005e-05
2017-06-07;SP100;TopMinusBottom;BuyHold_Equal;-0.0007764827015649175
2017-06-08;SP100;TopMinusBottom;BuyHold_Equal;-0.0007845656681782068
2017-06-09;SP100;TopMinusBottom;BuyHold_Equal;-0.004645529403338037
2017-06-12;SP100;TopMinusBottom;BuyHold_Equal;-0.00315270990860862
2017-06-13;SP100;TopMinusBottom;BuyHold_Equal;-0.00522490695015272
2017-06-14;SP100;TopMinusBottom;BuyHold_Equal;0.002199436164400226
2017-06-15;SP100;TopMinusBottom;BuyHold_Equal;0.0016488525643277106
2017-06-16;SP100;TopMinusBottom;BuyHold_Equal;-0.0041439808675589156
2017-06-19;SP100;TopMinusBottom;BuyHold_Equal;0.0015725489063558723
2017-06-20;SP100;TopMinusBottom;BuyHold_Equal;0.0027348306251053413
2017-06-21;SP100;TopMinusBottom;BuyHold_Equal;0.003393386179675202
2017-06-22;SP100;TopMinusBottom;BuyHold_Equal;-2.607213385608792e-05
2017-06-23;SP100;TopMinusBottom;BuyHold_Equal;0.002406268166501604
2017-06-26;SP100;TopMinusBottom;BuyHold_Equal;-0.0003084752679150429
2017-06-27;SP100;TopMinusBottom;BuyHold_Equal;-0.005383537691614264
2017-06-28;SP100;TopMinusBottom;BuyHold_Equal;-0.006697507650527438
2017-06-29;SP100;TopMinusBottom;BuyHold_Equal;-0.002072609808369581
2017-06-30;SP100;TopMinusBottom;BuyHold_Equal;-0.00033587284953888984
2017-07-03;SP100;TopMinusBottom;BuyHold_Equal;-0.00462938552731636
2017-07-05;SP100;TopMinusBottom;BuyHold_Equal;0.005164481782802207
2017-07-06;SP100;TopMinusBottom;BuyHold_Equal;0.0039040025366719588
2017-07-07;SP100;TopMinusBottom;BuyHold_Equal;3.456925687431774e-05
2017-07-10;SP100;TopMinusBottom;BuyHold_Equal;-0.0072398176253198575
2017-07-11;SP100;TopMinusBottom;BuyHold_Equal;-0.0008133022046211968
2017-07-12;SP100;TopMinusBottom;BuyHold_Equal;0.0007019165833179481
2017-07-13;SP100;TopMinusBottom;BuyHold_Equal;-0.00040476148131147506
2017-07-14;SP100;TopMinusBottom;BuyHold_Equal;0.003393972143135527
2017-07-17;SP100;TopMinusBottom;BuyHold_Equal;-0.002185310079472615
2017-07-18;SP100;TopMinusBottom;BuyHold_Equal;-0.00018041428224420657
2017-07-19;SP100;TopMinusBottom;BuyHold_Equal;-0.007561610214577516
2017-07-20;SP100;TopMinusBottom;BuyHold_Equal;0.0021917850498451652
2017-07-21;SP100;TopMinusBottom;BuyHold_Equal;-0.006721235427052346
2017-07-24;SP100;TopMinusBottom;BuyHold_Equal;-0.005214716809047431
2017-07-25;SP100;TopMinusBottom;BuyHold_Equal;-0.004432159580304652
2017-07-26;SP100;TopMinusBottom;BuyHold_Equal;0.0004766447862010279
2017-07-27;SP100;TopMinusBottom;BuyHold_Equal;-0.0012909398940935011
2017-07-28;SP100;TopMinusBottom;BuyHold_Equal;-0.021305302946370005
2017-07-31;SP100;TopMinusBottom;BuyHold_Equal;0.0006217880591757739
2017-08-01;SP100;TopMinusBottom;BuyHold_Equal;0.00016648744301366643
2017-08-02;SP100;TopMinusBottom;BuyHold_Equal;0.0025629025273008845
2017-08-03;SP100;TopMinusBottom;BuyHold_Equal;0.006411664108332194
2017-08-04;SP100;TopMinusBottom;BuyHold_Equal;-0.005214375082793602
2017-08-07;SP100;TopMinusBottom;BuyHold_Equal;0.00016207225150661336
2017-08-08;SP100;TopMinusBottom;BuyHold_Equal;0.0014207952663279739
2017-08-09;SP100;TopMinusBottom;BuyHold_Equal;-0.0022113937695145175
2017-08-10;SP100;TopMinusBottom;BuyHold_Equal;0.003989964563232987
2017-08-11;SP100;TopMinusBottom;BuyHold_Equal;0.0016828504961681015
2017-08-14;SP100;TopMinusBottom;BuyHold_Equal;-0.003760812292159901
2017-08-15;SP100;TopMinusBottom;BuyHold_Equal;0.0010420217990925464
2017-08-16;SP100;TopMinusBottom;BuyHold_Equal;0.005209676916170795
2017-08-17;SP100;TopMinusBottom;BuyHold_Equal;-0.0007298804621724952
2017-08-18;SP100;TopMinusBottom;BuyHold_Equal;-0.003787728463851407
2017-08-21;SP100;TopMinusBottom;BuyHold_Equal;-0.00047738605947082475
2017-08-22;SP100;TopMinusBottom;BuyHold_Equal;-0.0015736197921821567
2017-08-23;SP100;TopMinusBottom;BuyHold_Equal;-0.002412932526899542
2017-08-24;SP100;TopMinusBottom;BuyHold_Equal;0.0007576839523520339
2017-08-25;SP100;TopMinusBottom;BuyHold_Equal;0.0006409571923403547
2017-08-28;SP100;TopMinusBottom;BuyHold_Equal;-0.0005153334084904199
2017-08-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0010554493190570813
2017-08-30;SP100;TopMinusBottom;BuyHold_Equal;0.00017222611285180184
2017-08-31;SP100;TopMinusBottom;BuyHold_Equal;0.0002844236470966755
2017-09-01;SP100;TopMinusBottom;BuyHold_Equal;-0.0053286918592941514
2017-09-05;SP100;TopMinusBottom;BuyHold_Equal;-0.00010768319265763975
2017-09-06;SP100;TopMinusBottom;BuyHold_Equal;1.0542035023070051e-05
2017-09-07;SP100;TopMinusBottom;BuyHold_Equal;0.0038496168100996754
2017-09-08;SP100;TopMinusBottom;BuyHold_Equal;0.005180885471442723
2017-09-11;SP100;TopMinusBottom;BuyHold_Equal;0.002852460198719464
2017-09-12;SP100;TopMinusBottom;BuyHold_Equal;0.005068387371208627
2017-09-13;SP100;TopMinusBottom;BuyHold_Equal;-0.0005056043170947287
2017-09-14;SP100;TopMinusBottom;BuyHold_Equal;0.003171209669128379
2017-09-15;SP100;TopMinusBottom;BuyHold_Equal;0.005107662015269392
2017-09-18;SP100;TopMinusBottom;BuyHold_Equal;0.002577797538595412
2017-09-19;SP100;TopMinusBottom;BuyHold_Equal;4.1486574200159726e-05
2017-09-20;SP100;TopMinusBottom;BuyHold_Equal;-0.011503657084000982
2017-09-21;SP100;TopMinusBottom;BuyHold_Equal;-0.003954077937061479
2017-09-22;SP100;TopMinusBottom;BuyHold_Equal;0.006454456539881155
2017-09-25;SP100;TopMinusBottom;BuyHold_Equal;0.008442517873191566
2017-09-26;SP100;TopMinusBottom;BuyHold_Equal;-0.0017398827679482786
2017-09-27;SP100;TopMinusBottom;BuyHold_Equal;-0.008283609281487955
2017-09-28;SP100;TopMinusBottom;BuyHold_Equal;0.0009546732561268769
2017-09-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0037648599055323563
2017-10-02;SP100;TopMinusBottom;BuyHold_Equal;0.0032369873484007815
2017-10-03;SP100;TopMinusBottom;BuyHold_Equal;-0.0017841983599266925
2017-10-04;SP100;TopMinusBottom;BuyHold_Equal;0.0018655501202709938
2017-10-05;SP100;TopMinusBottom;BuyHold_Equal;0.0006590584145989009
2017-10-06;SP100;TopMinusBottom;BuyHold_Equal;-0.0016002214963275552
2017-10-09;SP100;TopMinusBottom;BuyHold_Equal;-0.002405856995415451
2017-10-10;SP100;TopMinusBottom;BuyHold_Equal;0.011331744069541107
2017-10-11;SP100;TopMinusBottom;BuyHold_Equal;-0.0005782728564676359
2017-10-12;SP100;TopMinusBottom;BuyHold_Equal;0.00969361609103971
2017-10-13;SP100;TopMinusBottom;BuyHold_Equal;-0.0019293515515999865
2017-10-16;SP100;TopMinusBottom;BuyHold_Equal;-0.002427546205132354
2017-10-17;SP100;TopMinusBottom;BuyHold_Equal;-0.008655453033831993
2017-10-18;SP100;TopMinusBottom;BuyHold_Equal;0.0031175181329379563
2017-10-19;SP100;TopMinusBottom;BuyHold_Equal;0.004717266858612779
2017-10-20;SP100;TopMinusBottom;BuyHold_Equal;-0.0003942760020817955
2017-10-23;SP100;TopMinusBottom;BuyHold_Equal;0.010102983581589698
2017-10-24;SP100;TopMinusBottom;BuyHold_Equal;0.0034631525839870156
2017-10-25;SP100;TopMinusBottom;BuyHold_Equal;0.0029459470668665062
2017-10-26;SP100;TopMinusBottom;BuyHold_Equal;0.005018430540324164
2017-10-27;SP100;TopMinusBottom;BuyHold_Equal;0.0024436134368857713
2017-10-30;SP100;TopMinusBottom;BuyHold_Equal;-0.006566718407251701
2017-10-31;SP100;TopMinusBottom;BuyHold_Equal;0.00773259629842631
2017-11-01;SP100;TopMinusBottom;BuyHold_Equal;-0.0002657020134753645
2017-11-02;SP100;TopMinusBottom;BuyHold_Equal;0.00893980112965359
2017-11-03;SP100;TopMinusBottom;BuyHold_Equal;0.00084581674882976
2017-11-06;SP100;TopMinusBottom;BuyHold_Equal;-0.0038128427780330133
2017-11-07;SP100;TopMinusBottom;BuyHold_Equal;0.0006316699657016945
2017-11-08;SP100;TopMinusBottom;BuyHold_Equal;0.010299682380250474
2017-11-09;SP100;TopMinusBottom;BuyHold_Equal;-0.005305200564215561
2017-11-10;SP100;TopMinusBottom;BuyHold_Equal;-0.002681813252177611
2017-11-13;SP100;TopMinusBottom;BuyHold_Equal;0.0029385087720631906
2017-11-14;SP100;TopMinusBottom;BuyHold_Equal;0.005920139915983752
2017-11-15;SP100;TopMinusBottom;BuyHold_Equal;0.002753116145875998
2017-11-16;SP100;TopMinusBottom;BuyHold_Equal;0.002735114941490451
2017-11-17;SP100;TopMinusBottom;BuyHold_Equal;-0.0015246999093739408
2017-11-20;SP100;TopMinusBottom;BuyHold_Equal;0.0014628705763493786
2017-11-21;SP100;TopMinusBottom;BuyHold_Equal;-0.004244883745950181
2017-11-22;SP100;TopMinusBottom;BuyHold_Equal;-0.00415645830819695
2017-11-24;SP100;TopMinusBottom;BuyHold_Equal;-0.0004995522982608755
2017-11-27;SP100;TopMinusBottom;BuyHold_Equal;0.0015764424153431533
2017-11-28;SP100;TopMinusBottom;BuyHold_Equal;0.0009873637518140257
2017-11-29;SP100;TopMinusBottom;BuyHold_Equal;-0.0023951128396690526
2017-11-30;SP100;TopMinusBottom;BuyHold_Equal;-0.007765976156914555
2017-12-01;SP100;TopMinusBottom;BuyHold_Equal;0.0003641688559200525
2017-12-04;SP100;TopMinusBottom;BuyHold_Equal;-0.0018953806035348058
